# Generated from Carapace 1.7.3 export trees; do not edit by hand.
pixi s	-	--as-is,--auth-file,--change-ps1,--concurrent-downloads,--concurrent-solves,--environment,--force-activate,--frozen,--locked,--manifest-path,--no-completions,--no-install,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-e,-m	-
pixi search	-	--channel,--limit,--platform,-c,-l,-p	-
pixi self-update	-	--dry-run,--force,--no-release-note,--version	-
pixi shell	-	--as-is,--auth-file,--change-ps1,--concurrent-downloads,--concurrent-solves,--environment,--force-activate,--frozen,--locked,--manifest-path,--no-completions,--no-install,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-e,-m	-
pixi shell-hook	-	--as-is,--auth-file,--change-ps1,--concurrent-downloads,--concurrent-solves,--environment,--force-activate,--frozen,--json,--locked,--manifest-path,--no-completions,--no-install,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--shell,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-e,-m,-s	-
pixi t	-	--environment,--frozen,--invert,--locked,--manifest-path,--no-install,--platform,-e,-i,-m,-p	-
pixi task	a,add,alias,help,l,list,ls,remove,rm	--manifest-path,-m	-
pixi task a	-	--arg,--clean-env,--cwd,--default-environment,--depends-on,--description,--env,--feature,--platform,-f,-p	-
pixi task add	-	--arg,--clean-env,--cwd,--default-environment,--depends-on,--description,--env,--feature,--platform,-f,-p	-
pixi task alias	-	--description,--platform,-p	-
pixi task help	add,alias,help,list,remove	-	-
pixi task help add	-	-	-
pixi task help alias	-	-	-
pixi task help help	-	-	-
pixi task help list	-	-	-
pixi task help remove	-	-	-
pixi task l	-	--environment,--json,--summary,-e,-s	-
pixi task list	-	--environment,--json,--summary,-e,-s	-
pixi task ls	-	--environment,--json,--summary,-e,-s	-
pixi task remove	-	--feature,--platform,-f,-p	path
pixi task rm	-	--feature,--platform,-f,-p	path
pixi tree	-	--environment,--frozen,--invert,--locked,--manifest-path,--no-install,--platform,-e,-i,-m,-p	-
pixi update	-	--auth-file,--concurrent-downloads,--concurrent-solves,--dry-run,--environment,--json,--manifest-path,--no-install,--pinning-strategy,--platform,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-e,-m,-n,-p	-
pixi upgrade	-	--auth-file,--concurrent-downloads,--concurrent-solves,--dry-run,--exclude,--feature,--frozen,--json,--locked,--manifest-path,--no-install,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-f,-m,-n	path
pixi upload	anaconda,artifactory,help,prefix,quetz,s3	--allow-insecure-host	-
pixi upload anaconda	-	--api-key,--channel,--force,--owner,--url,-a,-c,-f,-o,-u	-
pixi upload artifactory	-	--channel,--token,--url,-c,-t,-u	-
pixi upload help	anaconda,artifactory,help,prefix,quetz,s3	-	-
pixi upload help anaconda	-	-	-
pixi upload help artifactory	-	-	-
pixi upload help help	-	-	-
pixi upload help prefix	-	-	-
pixi upload help quetz	-	-	-
pixi upload help s3	-	-	-
pixi upload prefix	-	--api-key,--attestation,--channel,--force,--generate-attestation,--skip-existing,--store-github-attestation,--url,-a,-c,-s,-u	-
pixi upload quetz	-	--api-key,--channel,--url,-a,-c,-u	-
pixi upload s3	-	--access-key-id,--addressing-style,--channel,--endpoint-url,--force,--region,--secret-access-key,--session-token,-c	-
pixi workspace	channel,description,environment,export,feature,help,name,platform,requires-pixi,system-requirements,version	--manifest-path,-m	-
pixi workspace channel	a,add,help,list,ls,remove,rm	-	-
pixi workspace channel a	-	--auth-file,--concurrent-downloads,--concurrent-solves,--feature,--frozen,--locked,--no-install,--pinning-strategy,--prepend,--priority,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-f	-
pixi workspace channel add	-	--auth-file,--concurrent-downloads,--concurrent-solves,--feature,--frozen,--locked,--no-install,--pinning-strategy,--prepend,--priority,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-f	-
pixi workspace channel help	add,help,list,remove	-	-
pixi workspace channel help add	-	-	-
pixi workspace channel help help	-	-	-
pixi workspace channel help list	-	-	-
pixi workspace channel help remove	-	-	-
pixi workspace channel list	-	--urls	-
pixi workspace channel ls	-	--urls	-
pixi workspace channel remove	-	--auth-file,--concurrent-downloads,--concurrent-solves,--feature,--frozen,--locked,--no-install,--pinning-strategy,--prepend,--priority,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-f	-
pixi workspace channel rm	-	--auth-file,--concurrent-downloads,--concurrent-solves,--feature,--frozen,--locked,--no-install,--pinning-strategy,--prepend,--priority,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-f	-
pixi workspace description	get,help,set	-	-
pixi workspace description get	-	-	-
pixi workspace description help	get,help,set	-	-
pixi workspace description help get	-	-	-
pixi workspace description help help	-	-	-
pixi workspace description help set	-	-	-
pixi workspace description set	-	-	-
pixi workspace environment	a,add,help,list,ls,remove,rm	-	-
pixi workspace environment a	-	--feature,--force,--no-default-feature,--solve-group,-f	-
pixi workspace environment add	-	--feature,--force,--no-default-feature,--solve-group,-f	-
pixi workspace environment help	add,help,list,remove	-	-
pixi workspace environment help add	-	-	-
pixi workspace environment help help	-	-	-
pixi workspace environment help list	-	-	-
pixi workspace environment help remove	-	-	-
pixi workspace environment list	-	-	-
pixi workspace environment ls	-	-	-
pixi workspace environment remove	-	-	-
pixi workspace environment rm	-	-	-
pixi workspace export	ces,conda-environment,conda-explicit-spec,help	-	-
pixi workspace export ces	-	--auth-file,--concurrent-downloads,--concurrent-solves,--environment,--frozen,--ignore-pypi-errors,--ignore-source-errors,--locked,--no-install,--pinning-strategy,--platform,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-e,-p	-
pixi workspace export conda-environment	-	--environment,--name,--platform,-e,-n,-p	-
pixi workspace export conda-explicit-spec	-	--auth-file,--concurrent-downloads,--concurrent-solves,--environment,--frozen,--ignore-pypi-errors,--ignore-source-errors,--locked,--no-install,--pinning-strategy,--platform,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-e,-p	-
pixi workspace export help	conda-environment,conda-explicit-spec,help	-	-
pixi workspace export help conda-environment	-	-	-
pixi workspace export help conda-explicit-spec	-	-	-
pixi workspace export help help	-	-	-
pixi workspace feature	help,list,ls,remove,rm	-	-
pixi workspace feature help	help,list,remove	-	-
pixi workspace feature help help	-	-	-
pixi workspace feature help list	-	-	-
pixi workspace feature help remove	-	-	-
pixi workspace feature list	-	-	-
pixi workspace feature ls	-	-	-
pixi workspace feature remove	-	-	-
pixi workspace feature rm	-	-	-
pixi workspace help	channel,description,environment,export,feature,help,name,platform,requires-pixi,system-requirements,version	-	-
pixi workspace help channel	add,list,remove	-	-
pixi workspace help channel add	-	-	-
pixi workspace help channel list	-	-	-
pixi workspace help channel remove	-	-	-
pixi workspace help description	get,set	-	-
pixi workspace help description get	-	-	-
pixi workspace help description set	-	-	-
pixi workspace help environment	add,list,remove	-	-
pixi workspace help environment add	-	-	-
pixi workspace help environment list	-	-	-
pixi workspace help environment remove	-	-	-
pixi workspace help export	conda-environment,conda-explicit-spec	-	-
pixi workspace help export conda-environment	-	-	-
pixi workspace help export conda-explicit-spec	-	-	-
pixi workspace help feature	list,remove	-	-
pixi workspace help feature list	-	-	-
pixi workspace help feature remove	-	-	-
pixi workspace help help	-	-	-
pixi workspace help name	get,set	-	-
pixi workspace help name get	-	-	-
pixi workspace help name set	-	-	-
pixi workspace help platform	add,list,remove	-	-
pixi workspace help platform add	-	-	-
pixi workspace help platform list	-	-	-
pixi workspace help platform remove	-	-	-
pixi workspace help requires-pixi	get,set,unset,verify	-	-
pixi workspace help requires-pixi get	-	-	-
pixi workspace help requires-pixi set	-	-	-
pixi workspace help requires-pixi unset	-	-	-
pixi workspace help requires-pixi verify	-	-	-
pixi workspace help system-requirements	add,list	-	-
pixi workspace help system-requirements add	-	-	-
pixi workspace help system-requirements list	-	-	-
pixi workspace help version	get,major,minor,patch,set	-	-
pixi workspace help version get	-	-	-
pixi workspace help version major	-	-	-
pixi workspace help version minor	-	-	-
pixi workspace help version patch	-	-	-
pixi workspace help version set	-	-	-
pixi workspace name	get,help,set	-	-
pixi workspace name get	-	-	-
pixi workspace name help	get,help,set	-	-
pixi workspace name help get	-	-	-
pixi workspace name help help	-	-	-
pixi workspace name help set	-	-	-
pixi workspace name set	-	-	-
pixi workspace platform	a,add,help,list,ls,remove,rm	-	-
pixi workspace platform a	-	--feature,--no-install,-f	-
pixi workspace platform add	-	--feature,--no-install,-f	-
pixi workspace platform help	add,help,list,remove	-	-
pixi workspace platform help add	-	-	-
pixi workspace platform help help	-	-	-
pixi workspace platform help list	-	-	-
pixi workspace platform help remove	-	-	-
pixi workspace platform list	-	-	-
pixi workspace platform ls	-	-	-
pixi workspace platform remove	-	--feature,--no-install,-f	path
pixi workspace platform rm	-	--feature,--no-install,-f	path
pixi workspace requires-pixi	get,help,set,unset,verify	-	-
pixi workspace requires-pixi get	-	-	-
pixi workspace requires-pixi help	get,help,set,unset,verify	-	-
pixi workspace requires-pixi help get	-	-	-
pixi workspace requires-pixi help help	-	-	-
pixi workspace requires-pixi help set	-	-	-
pixi workspace requires-pixi help unset	-	-	-
pixi workspace requires-pixi help verify	-	-	-
pixi workspace requires-pixi set	-	-	-
pixi workspace requires-pixi unset	-	-	-
pixi workspace requires-pixi verify	-	-	-
pixi workspace system-requirements	a,add,help,list,ls	-	-
pixi workspace system-requirements a	-	--family,--feature,-f	-
pixi workspace system-requirements add	-	--family,--feature,-f	-
pixi workspace system-requirements help	add,help,list	-	-
pixi workspace system-requirements help add	-	-	-
pixi workspace system-requirements help help	-	-	-
pixi workspace system-requirements help list	-	-	-
pixi workspace system-requirements list	-	--environment,--json,-e	-
pixi workspace system-requirements ls	-	--environment,--json,-e	-
pixi workspace version	get,help,major,minor,patch,set	-	-
pixi workspace version get	-	-	-
pixi workspace version help	get,help,major,minor,patch,set	-	-
pixi workspace version help get	-	-	-
pixi workspace version help help	-	-	-
pixi workspace version help major	-	-	-
pixi workspace version help minor	-	-	-
pixi workspace version help patch	-	-	-
pixi workspace version help set	-	-	-
pixi workspace version major	-	-	-
pixi workspace version minor	-	-	-
pixi workspace version patch	-	-	-
pixi workspace version set	-	-	-
pixi x	-	--auth-file,--channel,--concurrent-downloads,--concurrent-solves,--force-reinstall,--list,--no-modify-ps1,--pinning-strategy,--platform,--pypi-keyring-provider,--run-post-link-scripts,--spec,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,--with,-c,-p,-s,-w	path
pkgsite	-	-cache,-cachedir,-dev,-gopath_mode,-gorepo,-http,-list,-open,-proxy,-static	path
pkill	-	--cgroup,--count,--echo,--env,--euid,--exact,--full,--group,--help,--ignore-ancestors,--ignore-case,--logpidfile,--newest,--ns,--nslist,--older,--oldest,--parent,--pgroup,--pidfile,--queue,--require-handler,--runstates,--session,--signal,--terminal,--uid,--version,-A,-F,-G,-H,-L,-O,-P,-U,-V,-c,-e,-f,-g,-h,-i,-n,-o,-q,-r,-s,-t,-u,-x	-
pmap	-	--create-rc,--create-rc-to,--device,--extended,--help,--quiet,--range,--read-rc,--read-rc-from,--show-path,--version,-A,-C,-N,-V,-X,-XX,-c,-d,-h,-n,-p,-q,-x	-
pngcheck	-	-7,-c,-p,-q,-s,-t,-v,-w,-x	path
pnpm	add,audit,cat-file,cat-index,dislink,exec,find-hash,help,i,import,init,install,install-test,it,licenses,link,ln,outdated,pack,prune,publish,rb,rebuild,remove,rm,root,run,run-script,start,store,t,test,un,uninstall,unlink,up,update,upgrade	--aggregate-output,--changed-files-ignore-pattern,--color,--dir,--filter,--filter-prod,--help,--loglevel,--no-color,--stream,--test-pattern,--use-stderr,--version,--workspace-root,-C,-h,-v	-
pnpm add	-	--aggregate-output,--allow-build,--changed-files-ignore-pattern,--color,--config,--cpu,--dir,--filter,--filter-prod,--global,--help,--ignore-scripts,--ignore-workspace-root-check,--libc,--loglevel,--no-color,--no-save-exact,--no-save-workspace-protocol,--offline,--os,--prefer-offline,--recursive,--save-catalog,--save-catalog-name,--save-dev,--save-exact,--save-optional,--save-peer,--save-prod,--save-workspace-protocol,--silent,--store-dir,--stream,--test-pattern,--use-stderr,--virtual-store-dir,--workspace,--workspace-root,-C,-D,-E,-O,-P,-g,-h,-r,-w	path
pnpm audit	-	--audit-level,--dev,--fix,--ignore-registry-errors,--json,--no-optional,--prod,-D,-P	-
pnpm cat-file	-	--help,-h	-
pnpm cat-index	-	--help,-h	-
pnpm dislink	-	--aggregate-output,--color,--dir,--help,--loglevel,--no-color,--recursive,--stream,--use-stderr,--workspace-root,-C,-h,-r,-w	path
pnpm exec	-	-	path
pnpm find-hash	-	--help,-h	-
pnpm help	-	--help,-h	-
pnpm i	-	--aggregate-output,--changed-files-ignore-pattern,--child-concurrency,--color,--dev,--dir,--filter,--filter-prod,--fix-lockfile,--force,--frozen-lockfile,--global-dir,--help,--hoist-pattern,--ignore-pnpmfile,--ignore-scripts,--lockfile-dir,--lockfile-only,--loglevel,--modules-dir,--network-concurrency,--no-color,--no-frozen-lockfile,--no-hoist,--no-lockfile,--no-optional,--no-verify-store-integrity,--offline,--package-import-method,--prefer-frozen-lockfile,--prefer-offline,--prod,--public-hoist-pattern,--recursive,--reporter,--shamefully-hoist,--side-effects-cache,--side-effects-cache-readonly,--silent,--store-dir,--stream,--strict-peer-dependencies,--test-pattern,--use-running-store-server,--use-stderr,--use-store-server,--verify-store-integrity,--virtual-store-dir,--workspace-root,-C,-D,-P,-h,-r,-s,-w	-
pnpm import	-	-	-
pnpm init	-	--bare,--help,--init-package-manager,--init-type,-h	-
